user_id,trip_frequency,avg_booking_value,destination_diversity,session_duration_min,search_count,advance_booking_days,cancellation_rate,loyalty_points,mobile_usage_pct,avg_trip_duration_days,repeat_destination_rate,account_age_days
VYG00786,16.8,11703.73,2.0,9.7,6,5.0,0.186,7555.0,0.555,4.0,0.587,1049.0
VYG00787,11.6,19653.33,3.0,,5,2.0,0.7,5603.0,0.479,4.0,0.735,1624.0
VYG00788,15.6,12673.78,1.0,,5,2.0,0.7,10214.0,0.771,4.0,0.674,803.0
VYG00789,11.7,12444.48,4.0,8.5,8,5.0,0.611,9791.0,0.523,,0.698,884.0
VYG00790,19.1,,3.0,10.7,7,3.0,0.148,11386.0,0.56,2.0,0.698,1604.0
VYG00791,18.1,4974.74,2.0,9.3,4,0.0,0.521,7007.0,0.531,1.0,0.502,801.0
VYG00792,10.5,9232.43,2.0,7.3,5,6.0,0.499,9765.0,0.761,2.0,,897.0
VYG00793,12.5,14222.4,5.0,5.1,8,3.0,0.307,10483.0,0.539,3.0,0.5,960.0
VYG00794,18.5,6063.07,3.0,,4,3.0,0.269,8279.0,0.747,3.0,0.891,746.0
VYG00795,14.1,14650.47,1.0,8.0,4,4.0,0.168,7250.0,0.613,2.0,0.848,522.0
VYG00796,16.6,10192.54,3.0,,7,5.0,0.476,14432.0,0.632,1.0,0.874,716.0
VYG00797,15.5,12538.35,3.0,4.8,5,4.0,0.608,13427.0,0.556,1.0,0.899,1318.0
VYG00798,12.8,10505.79,4.0,,11,6.0,0.7,10389.0,0.648,2.0,0.518,817.0
VYG00799,15.0,9735.67,1.0,,6,5.0,0.453,10908.0,0.372,2.0,,1494.0
VYG00800,13.1,13885.82,1.0,10.1,5,0.0,0.318,6400.0,0.656,2.0,0.797,815.0
VYG00801,15.9,10337.71,2.0,9.1,7,0.0,0.49,11277.0,0.623,,0.787,1315.0
VYG00802,20.8,4153.33,1.0,,8,11.0,0.405,7766.0,0.371,3.0,0.5,736.0
VYG00803,12.4,6910.19,2.0,5.2,7,8.0,0.252,11250.0,0.47,4.0,0.97,1127.0
VYG00804,14.1,14539.35,1.0,6.8,6,4.0,0.425,6863.0,0.428,2.0,0.869,999.0
VYG00805,11.3,14968.66,2.0,3.8,7,6.0,0.666,12286.0,0.503,3.0,0.837,1420.0
VYG00806,19.0,10434.13,4.0,7.0,10,6.0,0.324,18297.0,0.435,1.0,0.683,425.0
VYG00807,14.8,8966.63,2.0,10.3,2,7.0,0.457,7277.0,0.591,2.0,0.624,335.0
VYG00808,16.1,11761.44,2.0,5.5,6,4.0,0.411,10225.0,0.597,3.0,0.992,1275.0
VYG00809,12.5,14401.8,4.0,,5,6.0,0.422,8911.0,0.598,3.0,0.935,629.0
VYG00810,19.3,9984.38,3.0,,4,4.0,0.443,6283.0,0.499,3.0,0.796,824.0
VYG00811,14.8,9912.74,2.0,8.5,6,3.0,0.588,8264.0,0.753,2.0,0.55,659.0
VYG00812,15.3,8310.44,3.0,10.6,1,,0.038,8454.0,0.785,1.0,0.639,1082.0
VYG00813,10.2,18329.01,3.0,8.0,4,3.0,0.376,7168.0,0.615,2.0,0.963,1804.0
VYG00814,11.4,5473.79,4.0,,6,6.0,0.253,14159.0,0.48,1.0,0.858,855.0
VYG00815,13.3,6018.55,2.0,11.3,3,10.0,0.694,18477.0,0.612,1.0,0.817,1030.0
VYG00816,12.3,20679.45,3.0,3.9,4,1.0,0.414,10485.0,0.388,5.0,0.63,986.0
VYG00817,12.3,8172.22,1.0,,6,6.0,0.367,5526.0,0.457,1.0,0.773,519.0
VYG00818,11.1,13737.88,3.0,,2,1.0,0.334,7066.0,0.67,2.0,0.575,501.0
VYG00819,11.4,5283.56,1.0,9.0,4,8.0,0.566,2467.0,0.418,2.0,0.864,991.0
VYG00820,16.7,8261.48,3.0,10.0,3,9.0,0.436,10784.0,0.544,3.0,0.736,822.0
VYG00821,15.9,5371.73,2.0,6.1,6,,0.523,11443.0,0.807,2.0,0.767,1140.0
VYG00822,9.7,4681.89,2.0,11.6,4,7.0,0.524,10735.0,0.564,3.0,0.775,575.0
VYG00823,10.0,9312.35,1.0,3.6,1,1.0,0.476,3132.0,0.324,3.0,,787.0
VYG00824,10.5,,3.0,6.0,10,2.0,0.42,9936.0,0.745,4.0,0.684,525.0
VYG00825,10.2,13880.83,2.0,,5,0.0,0.336,10394.0,0.582,3.0,0.732,1403.0
VYG00826,13.4,7004.34,1.0,2.1,3,1.0,0.605,12013.0,0.78,4.0,0.905,760.0
VYG00827,14.6,7710.01,5.0,9.2,6,5.0,0.476,11680.0,0.65,4.0,0.652,1396.0
VYG00828,16.1,11127.78,4.0,,5,7.0,0.496,5404.0,--,1.0,0.866,402.0
VYG00829,13.3,10708.05,3.0,5.7,4,2.0,0.428,8535.0,0.684,3.0,0.725,1177.0
VYG00830,13.2,9667.07,1.0,,10,9.0,0.363,11662.0,0.383,6.0,0.733,882.0
VYG00831,,7381.56,2.0,,1,5.0,0.453,10741.0,0.537,4.0,0.821,1258.0
VYG00832,10.4,15116.81,4.0,,1,2.0,0.487,14203.0,0.455,5.0,0.837,1124.0
VYG00833,13.7,,4.0,,5,2.0,0.429,6417.0,0.499,4.0,0.694,1056.0
VYG00834,18.5,11532.59,3.0,5.5,6,4.0,0.134,11500.0,0.409,2.0,0.634,1409.0
VYG00835,12.3,11861.05,3.0,,2,2.0,0.696,10231.0,0.66,,0.757,1959.0
VYG00836,14.3,11780.22,4.0,,3,10.0,0.266,8982.0,0.639,3.0,0.665,396.0
VYG00837,14.7,9895.16,1.0,7.0,8,5.0,0.191,9415.0,0.799,1.0,0.884,626.0
VYG00838,16.2,24622.37,1.0,,7,7.0,0.138,10279.0,0.396,3.0,0.5,319.0
VYG00839,37.8,243980.42,2.0,,1,6.0,0.524,193805.0,0.421,1.0,0.601,246.0
VYG00840,13.0,7937.38,2.0,8.0,8,2.0,0.457,4717.0,0.9,4.0,0.669,523.0
VYG00841,16.5,13250.73,3.0,,9,3.0,0.449,12411.0,0.505,2.0,0.562,1093.0
VYG00842,15.0,8105.55,3.0,3.6,5,8.0,0.322,6972.0,0.576,3.0,0.85,1158.0
VYG00843,13.0,11922.56,4.0,,12,3.0,0.498,9678.0,0.504,3.0,0.919,1239.0
VYG00844,18.9,5391.45,2.0,11.2,2,2.0,0.395,8535.0,0.709,3.0,0.739,884.0
VYG00845,13.7,14102.35,2.0,,6,3.0,0.492,4858.0,0.751,2.0,0.5,809.0
VYG00846,,8681.82,4.0,,9,7.0,0.151,8314.0,0.41,2.0,0.776,1020.0
VYG00847,13.9,11490.5,3.0,10.4,9,6.0,0.511,9186.0,0.518,2.0,0.62,1079.0
VYG00848,15.5,17845.59,3.0,11.2,7,4.0,0.37,7625.0,0.526,3.0,0.579,1055.0
VYG00849,14.0,6931.43,3.0,,6,3.0,0.421,10163.0,0.663,3.0,0.699,1298.0
VYG00850,17.2,8524.61,4.0,,7,5.0,0.286,3963.0,0.345,3.0,0.808,828.0
VYG00851,12.6,13137.02,2.0,,5,0.0,0.266,7941.0,0.702,2.0,0.911,676.0
VYG00852,12.8,12658.78,3.0,8.2,7,7.0,0.345,7102.0,0.85,3.0,0.864,1639.0
VYG00853,16.2,8050.98,2.0,,5,7.0,0.329,11539.0,0.75,2.0,0.739,817.0
VYG00854,12.9,10599.15,4.0,6.2,6,5.0,0.684,13179.0,0.6,5.0,,1087.0
VYG00855,17.4,7749.82,2.0,,5,5.0,0.447,3951.0,0.391,1.0,0.853,1356.0
VYG00856,,13868.59,3.0,,9,6.0,0.164,9492.0,0.525,1.0,0.5,1098.0
VYG00857,16.5,16880.24,1.0,1.0,7,6.0,0.362,8596.0,0.373,1.0,0.72,642.0
VYG00858,17.2,12759.84,3.0,,6,7.0,0.357,11238.0,0.432,3.0,0.806,
VYG00859,14.8,8662.96,3.0,,5,2.0,0.401,11311.0,0.599,5.0,0.5,711.0
VYG00860,15.3,8383.65,5.0,10.3,2,4.0,0.521,14278.0,0.7,3.0,0.738,1414.0
VYG00861,16.0,10118.3,3.0,7.8,5,,0.449,12867.0,0.672,4.0,0.649,1342.0
VYG00862,9.5,8518.2,2.0,11.4,7,4.0,0.697,13540.0,0.569,,0.775,994.0
VYG00863,10.5,17404.89,1.0,,7,1.0,0.31,5183.0,0.756,3.0,0.871,663.0
VYG00864,14.4,5814.19,2.0,10.8,5,0.0,0.477,10723.0,0.2,4.0,0.78,1365.0
VYG00865,15.1,10037.73,1.0,8.3,5,6.0,0.321,8579.0,0.628,1.0,0.831,1265.0
VYG00866,17.3,6627.3,2.0,9.9,1,7.0,0.491,12272.0,0.236,2.0,0.883,287.0
VYG00867,11.9,5763.2,2.0,,6,8.0,0.35,8645.0,0.6,1.0,,624.0
VYG00868,14.4,12793.65,4.0,,5,0.0,0.352,10420.0,0.499,3.0,0.641,1093.0
VYG00869,17.2,12732.57,3.0,,2,3.0,0.288,5621.0,0.485,1.0,0.832,482.0
VYG00870,12.8,7412.44,5.0,,2,7.0,0.7,15947.0,0.658,2.0,0.624,1161.0
VYG00871,13.8,10540.54,4.0,,7,3.0,0.287,5570.0,0.593,2.0,0.5,90.0
VYG00872,11.8,12361.07,3.0,7.2,5,0.0,0.403,12225.0,0.254,3.0,0.5,1152.0
VYG00873,16.1,8528.5,3.0,7.8,8,7.0,0.177,12380.0,0.634,3.0,0.5,1203.0
VYG00874,16.2,15162.96,3.0,9.3,7,2.0,0.152,9476.0,0.386,2.0,0.803,596.0
VYG00875,12.1,11188.79,4.0,6.9,7,7.0,0.27,11330.0,0.558,3.0,0.846,321.0
VYG00876,15.6,14895.7,4.0,,10,7.0,0.499,8580.0,0.403,4.0,,632.0
VYG00877,9.9,10082.04,2.0,12.0,8,4.0,0.556,10746.0,0.523,2.0,0.689,1238.0
VYG00878,13.5,12164.49,2.0,,6,6.0,0.534,10685.0,0.697,2.0,0.639,1172.0
VYG00879,8.3,8041.32,,9.4,3,0.0,0.369,9596.0,0.669,2.0,0.721,1071.0
VYG00880,15.4,7983.36,3.0,7.1,4,7.0,0.444,13008.0,0.575,2.0,0.556,778.0
VYG00881,14.8,9265.31,4.0,,1,5.0,0.629,8521.0,0.707,2.0,0.883,441.0
VYG00882,15.2,7828.17,4.0,,3,6.0,0.356,9406.0,0.456,1.0,0.529,710.0
VYG00883,17.2,10422.29,5.0,,5,6.0,0.16,11452.0,0.201,1.0,0.52,729.0
VYG00884,9.7,13145.26,4.0,5.2,4,5.0,0.7,4261.0,0.409,1.0,0.724,1405.0
VYG00885,13.0,5960.97,5.0,7.0,5,1.0,0.187,10612.0,0.458,2.0,0.5,776.0
VYG00886,21.9,4897.59,1.0,6.0,7,8.0,0.539,7853.0,0.354,3.0,0.867,1034.0
VYG00887,18.3,6883.21,1.0,,3,1.0,0.533,6017.0,0.69,2.0,0.522,1188.0
VYG00888,17.1,9902.14,2.0,1.7,5,4.0,0.7,12075.0,0.691,2.0,0.63,254.0
VYG00889,8.6,5277.39,3.0,6.9,7,0.0,0.345,13793.0,0.689,3.0,0.795,685.0
VYG00890,15.5,7902.34,3.0,9.2,7,7.0,0.333,11649.0,0.652,3.0,0.819,1169.0
VYG00891,11.5,6061.26,3.0,,5,2.0,0.17,8346.0,0.68,1.0,0.78,1096.0
VYG00892,,5044.53,,2.7,3,0.0,0.352,3827.0,0.392,2.0,0.5,840.0
VYG00893,14.7,7072.33,1.0,,2,5.0,0.438,11620.0,0.567,2.0,0.674,446.0
VYG00894,12.2,,2.0,10.9,6,,0.205,7965.0,0.527,2.0,0.878,1024.0
VYG00895,11.3,10087.49,4.0,3.0,8,8.0,0.342,10374.0,0.361,3.0,0.792,587.0
VYG00896,13.2,12981.18,2.0,,8,5.0,0.514,7463.0,0.358,1.0,0.5,622.0
VYG00897,9.9,17455.9,2.0,8.5,7,2.0,0.19,8944.0,0.768,3.0,0.774,556.0
VYG00898,10.8,14666.56,5.0,,5,7.0,0.397,4607.0,0.468,3.0,0.835,539.0
VYG00899,14.5,13036.91,2.0,7.9,4,2.0,0.665,4310.0,0.362,3.0,0.89,804.0
VYG00900,15.0,6221.08,2.0,9.7,8,4.0,0.32,4370.0,0.64,1.0,0.91,573.0
VYG00901,3.7,8038.36,6.0,41.6,43,30.0,0.342,4753.0,0.592,5.0,0.193,725.0
VYG00902,48.6,389702.57,7.0,44.6,69,29.0,0.037,152068.0,0.426,7.0,0.516,812.0
VYG00903,4.0,6483.82,8.0,46.2,52,15.0,0.248,3271.0,0.578,,0.393,1235.0
VYG00904,2.0,5867.15,10.0,51.1,46,18.0,0.4,4500.0,0.465,3.0,0.581,223.0
VYG00905,7.6,4829.72,11.0,38.7,68,5.0,0.292,1175.0,0.558,6.0,0.249,842.0
VYG00906,3.2,3181.96,8.0,61.6,26,39.0,0.235,2606.0,0.47,5.0,0.461,489.0
VYG00907,5.4,7275.09,11.0,41.2,32,25.0,0.38,3487.0,0.795,5.0,0.409,413.0
VYG00908,,3520.8,9.0,34.5,57,15.0,0.315,4577.0,0.321,4.0,0.377,1173.0
VYG00909,2.0,5382.6,14.0,32.6,50,15.0,0.114,2491.0,0.692,7.0,0.577,1162.0
VYG00910,5.1,6630.72,9.0,46.8,48,,0.297,4730.0,0.653,6.0,0.208,906.0
VYG00911,2.7,2931.26,13.0,62.3,67,45.0,0.333,3129.0,0.534,4.0,0.226,441.0
VYG00912,3.8,14987.4,5.0,33.4,37,18.0,0.386,3553.0,0.609,5.0,0.355,925.0
VYG00913,4.6,6090.96,9.0,37.7,52,35.0,0.269,3361.0,0.329,3.0,0.482,903.0
VYG00914,6.0,14240.81,14.0,38.1,95,37.0,0.123,2887.0,0.401,5.0,0.626,672.0
VYG00915,4.0,8069.82,8.0,28.3,50,10.0,0.205,4750.0,0.606,4.0,0.616,861.0
VYG00916,29.1,338829.55,11.0,42.5,59,57.0,0.38,99432.0,0.602,5.0,0.292,814.0
VYG00917,6.7,6614.01,8.0,54.4,44,20.0,0.331,1845.0,0.475,4.0,0.319,796.0
VYG00918,4.9,5598.3,10.0,46.6,78,36.0,0.319,3666.0,0.647,3.0,0.315,458.0
VYG00919,5.3,9576.37,4.0,31.9,15,37.0,0.007,663.0,0.671,8.0,0.221,893.0
VYG00920,3.2,12111.36,12.0,36.7,58,20.0,0.162,3218.0,0.717,6.0,0.25,983.0
VYG00921,6.1,5876.75,16.0,31.2,63,36.0,0.121,4174.0,0.858,,0.1,618.0
VYG00922,3.4,11343.43,14.0,34.7,76,26.0,0.173,5449.0,0.588,5.0,0.318,611.0
VYG00923,4.4,3152.52,11.0,41.9,66,28.0,0.219,4930.0,0.61,6.0,0.361,200.0
VYG00924,4.2,5597.17,12.0,41.4,51,9.0,0.091,2505.0,0.434,5.0,0.436,206.0
VYG00925,2.4,3070.37,12.0,38.6,75,30.0,0.261,2865.0,0.482,2.0,0.382,1382.0
VYG00926,3.8,3351.61,7.0,50.3,66,30.0,0.219,1856.0,0.586,5.0,0.1,788.0
VYG00927,4.1,4249.82,7.0,47.1,85,38.0,0.076,2576.0,0.628,8.0,0.1,729.0
VYG00928,5.9,5617.7,11.0,36.3,32,44.0,0.325,3302.0,0.606,5.0,0.312,759.0
VYG00929,4.3,6930.33,9.0,46.2,28,45.0,0.224,2194.0,0.765,3.0,0.177,782.0
VYG00930,5.6,7772.66,13.0,24.0,40,27.0,0.335,3618.0,0.308,6.0,0.232,
VYG00931,4.9,13445.13,9.0,49.8,36,15.0,0.371,3415.0,0.672,3.0,0.7,925.0
VYG00932,3.6,6158.85,,25.8,47,23.0,0.06,1894.0,0.517,6.0,0.611,840.0
VYG00933,6.1,4005.09,9.0,40.7,51,34.0,0.4,1998.0,0.692,4.0,0.202,364.0
VYG00934,2.3,10808.59,13.0,47.4,56,12.0,0.192,4079.0,0.571,6.0,0.7,1307.0
VYG00935,5.4,8434.97,15.0,34.8,27,50.0,0.39,3061.0,0.678,3.0,0.537,998.0
VYG00936,5.4,7362.25,12.0,36.3,74,22.0,0.15,2686.0,0.58,2.0,0.381,1048.0
VYG00937,7.1,10032.41,13.0,35.2,34,41.0,0.221,2975.0,0.519,,0.333,793.0
VYG00938,4.8,12823.34,11.0,28.9,66,47.0,0.104,3419.0,0.531,4.0,0.375,388.0
VYG00939,6.8,10914.19,12.0,28.6,65,50.0,0.302,3377.0,0.489,3.0,0.289,995.0
VYG00940,3.6,6893.23,7.0,47.2,35,,0.198,1639.0,0.465,4.0,0.42,768.0
VYG00941,4.2,3516.03,9.0,29.1,15,32.0,0.36,5870.0,0.662,5.0,0.247,1021.0
VYG00942,4.6,4709.81,10.0,40.3,51,22.0,0.299,3327.0,0.658,5.0,0.576,933.0
VYG00943,3.7,1843.29,9.0,48.8,57,29.0,0.348,4633.0,0.337,6.0,0.109,298.0
VYG00944,5.1,16114.65,10.0,40.5,29,19.0,0.294,3099.0,0.65,5.0,0.1,1165.0
VYG00945,3.2,5264.97,8.0,41.9,60,,0.209,2122.0,0.402,4.0,0.626,688.0
VYG00946,2.0,8369.89,14.0,25.4,54,43.0,0.135,4175.0,0.586,4.0,0.406,1062.0
VYG00947,5.3,5756.09,11.0,42.3,37,13.0,0.237,3292.0,0.518,6.0,0.109,376.0
VYG00948,4.0,6273.88,13.0,27.7,50,23.0,0.182,5633.0,0.464,4.0,0.514,514.0
VYG00949,3.8,5662.65,6.0,38.0,52,45.0,0.128,3390.0,0.689,5.0,0.197,769.0
VYG00950,3.5,9799.3,7.0,39.7,65,31.0,0.282,4102.0,0.711,6.0,0.357,1106.0
VYG00951,4.9,5065.69,9.0,27.3,56,39.0,0.332,4525.0,0.639,5.0,0.233,181.0
VYG00952,6.8,6242.31,10.0,27.7,64,34.0,0.4,3239.0,0.732,7.0,0.351,465.0
VYG00953,4.5,3392.56,9.0,45.7,80,17.0,0.171,999999.0,0.689,7.0,0.211,478.0
VYG00954,4.9,6325.71,6.0,36.3,69,57.0,0.048,3933.0,0.896,2.0,0.607,600.0
VYG00955,4.1,4656.56,13.0,46.4,45,57.0,0.195,3886.0,0.651,,0.476,225.0
VYG00956,5.9,4958.11,10.0,21.1,73,34.0,0.192,2459.0,0.38,6.0,0.7,593.0
VYG00957,,5837.76,8.0,43.3,78,37.0,0.4,4445.0,0.858,4.0,0.482,1160.0
VYG00958,3.3,8187.65,12.0,25.7,51,25.0,0.4,4352.0,0.658,4.0,0.7,1312.0
VYG00959,6.5,8045.17,14.0,54.1,49,27.0,0.4,2012.0,0.83,5.0,0.173,96.0
VYG00960,3.4,8412.81,11.0,47.3,38,52.0,0.4,200.0,0.8,7.0,0.399,946.0
VYG00961,4.2,19095.52,9.0,38.7,62,6.0,0.4,4488.0,0.579,5.0,0.136,860.0
VYG00962,5.0,11377.45,7.0,40.2,32,22.0,0.292,1913.0,0.324,5.0,0.357,1200.0
VYG00963,4.8,7291.09,9.0,36.3,49,29.0,0.4,3991.0,0.652,5.0,0.375,500.0
VYG00964,4.3,8947.72,12.0,27.1,89,26.0,0.05,2985.0,0.83,3.0,0.394,794.0
VYG00965,4.5,7765.7,14.0,48.3,58,24.0,0.345,1943.0,0.532,6.0,0.51,854.0
VYG00966,7.7,16202.27,12.0,46.8,60,39.0,0.273,3221.0,0.621,6.0,0.428,1248.0
VYG00967,4.2,5054.7,9.0,38.6,59,17.0,0.155,5792.0,0.433,6.0,0.205,581.0
VYG00968,3.7,6877.49,11.0,49.3,27,34.0,0.257,3489.0,0.651,6.0,0.321,910.0
VYG00969,2.0,9438.82,8.0,23.2,65,13.0,0.25,220.0,0.667,5.0,0.7,299.0
VYG00970,4.8,6013.21,9.0,34.1,74,33.0,0.123,4202.0,0.797,8.0,0.207,637.0
VYG00971,4.4,12562.7,9.0,17.2,54,15.0,0.4,2731.0,0.438,3.0,0.535,1175.0
VYG00972,4.9,13925.96,5.0,36.1,24,24.0,0.075,2510.0,0.638,4.0,0.198,865.0
VYG00973,3.2,5208.68,8.0,31.0,56,30.0,0.284,4778.0,0.823,5.0,0.136,1038.0
VYG00974,3.8,4867.45,14.0,35.6,50,49.0,0.282,3025.0,0.378,4.0,0.1,778.0
VYG00975,3.4,2941.59,10.0,31.7,31,29.0,0.111,2486.0,0.858,3.0,0.188,1352.0
VYG00976,38.1,259866.61,12.0,44.9,61,29.0,0.213,188556.0,0.677,4.0,0.667,985.0
VYG00977,4.4,11035.25,4.0,32.2,43,46.0,0.008,2952.0,0.653,6.0,0.605,997.0
VYG00978,33.5,334621.18,14.0,27.1,66,24.0,0.27,177467.0,0.568,3.0,0.304,787.0
VYG00979,4.0,5681.29,14.0,44.6,87,54.0,0.022,2567.0,0.668,4.0,0.614,1351.0
VYG00980,4.3,8792.29,11.0,15.2,47,30.0,0.26,5968.0,0.687,5.0,0.608,220.0
VYG00981,5.5,4561.29,11.0,28.0,77,27.0,0.305,6382.0,0.549,3.0,0.321,685.0
VYG00982,5.1,4880.46,15.0,32.3,49,-9.0,0.4,4267.0,0.399,8.0,0.239,1112.0
VYG00983,4.7,8556.91,11.0,35.0,62,45.0,0.321,3304.0,0.649,2.0,0.358,1012.0
VYG00984,5.3,15677.61,8.0,30.6,62,45.0,0.032,1478.0,0.95,6.0,0.41,906.0
VYG00985,4.7,15712.23,12.0,52.3,55,11.0,0.4,3318.0,0.265,4.0,0.13,
VYG00986,5.1,3832.5,15.0,46.1,50,40.0,0.252,4862.0,0.705,3.0,0.318,524.0
VYG00987,4.5,9968.26,15.0,56.9,70,22.0,0.4,1800.0,0.659,5.0,0.179,373.0
VYG00988,5.6,6316.05,14.0,18.7,36,8.0,0.121,3095.0,0.252,,0.206,1207.0
VYG00989,5.5,6477.7,14.0,33.8,73,51.0,0.311,4710.0,0.504,4.0,0.671,1080.0
VYG00990,4.5,16592.75,7.0,45.7,69,15.0,0.119,3011.0,0.749,3.0,0.499,655.0
VYG00991,42.5,248784.92,13.0,,67,37.0,0.228,182204.0,0.575,4.0,0.557,546.0
VYG00992,4.2,9786.87,14.0,53.8,39,18.0,0.171,5983.0,0.75,3.0,0.1,690.0
VYG00993,4.3,8887.04,6.0,39.7,34,,0.12,818.0,0.358,5.0,0.7,847.0
VYG00994,4.4,2732.73,7.0,12.0,30,31.0,0.302,2520.0,0.95,4.0,0.456,983.0
VYG00995,5.4,12971.16,9.0,26.7,52,49.0,0.247,3863.0,0.309,3.0,0.362,996.0
VYG00996,,5146.87,6.0,44.2,61,18.0,0.298,4380.0,0.61,5.0,0.344,784.0
VYG00997,3.9,9160.16,8.0,56.4,76,43.0,0.074,2754.0,0.533,7.0,0.59,751.0
VYG00998,4.5,8463.99,11.0,39.2,59,12.0,0.061,1716.0,0.46,4.0,0.272,1376.0
VYG00999,4.5,3907.55,7.0,39.0,76,23.0,0.203,4432.0,0.498,7.0,0.244,719.0
VYG01000,4.8,4758.12,5.0,44.8,45,30.0,0.162,3081.0,0.689,5.0,0.366,561.0
VYG01001,5.9,6271.13,11.0,30.7,72,13.0,0.146,3236.0,0.911,3.0,0.165,1338.0
VYG01002,6.7,9897.89,8.0,28.6,66,43.0,0.335,3677.0,0.531,5.0,0.302,223.0
VYG01003,3.6,6879.01,11.0,13.2,38,21.0,0.137,2030.0,0.682,5.0,0.181,600.0
VYG01004,3.4,,7.0,30.8,40,15.0,0.041,4468.0,0.603,2.0,0.655,957.0
VYG01005,52.3,480904.24,3.0,,15,39.0,0.118,197808.0,0.673,3.0,0.449,469.0
VYG01006,3.5,3581.83,5.0,38.6,56,13.0,0.152,3667.0,0.795,4.0,0.227,1063.0
VYG01007,5.4,5122.04,12.0,48.2,53,32.0,0.226,886.0,0.75,3.0,0.7,1023.0
VYG01008,3.7,6410.55,10.0,36.1,55,41.0,0.116,3781.0,0.585,4.0,0.499,1097.0
VYG01009,3.9,4572.08,10.0,45.6,60,,0.152,4157.0,0.614,5.0,0.198,444.0
VYG01010,4.7,10836.52,12.0,56.1,21,29.0,0.283,1764.0,0.488,5.0,0.288,391.0
VYG01011,4.9,3841.27,7.0,33.7,57,39.0,0.03,3964.0,0.805,2.0,0.688,1261.0
VYG01012,3.5,6654.58,10.0,48.2,67,9.0,0.133,3981.0,0.563,3.0,0.403,1108.0
VYG01013,6.1,5835.99,9.0,41.1,58,24.0,0.127,2964.0,0.802,7.0,0.213,598.0
VYG01014,4.9,5232.03,7.0,39.8,53,28.0,0.163,2404.0,0.406,8.0,0.365,1055.0
VYG01015,6.0,4082.26,8.0,39.8,30,26.0,0.09,3114.0,0.622,7.0,0.28,404.0
VYG01016,6.4,12381.89,5.0,42.3,61,35.0,0.103,4391.0,0.947,5.0,0.236,1490.0
VYG01017,4.6,2707.61,11.0,40.4,48,34.0,0.367,2193.0,0.514,3.0,0.383,1135.0
VYG01018,4.0,10733.44,3.0,40.6,72,9.0,0.249,3563.0,0.47,5.0,0.174,426.0
VYG01019,2.8,5428.54,11.0,42.2,66,16.0,0.071,4675.0,0.342,4.0,0.63,1116.0
VYG01020,5.3,4591.56,11.0,25.9,51,17.0,0.372,2191.0,0.398,4.0,0.692,384.0
VYG01021,2.2,7242.71,13.0,42.7,15,29.0,0.4,2400.0,0.652,6.0,0.313,895.0
VYG01022,4.1,9813.7,9.0,32.7,38,6.0,0.057,2832.0,0.539,4.0,0.157,807.0
VYG01023,4.5,7560.66,14.0,32.2,57,22.0,0.394,2508.0,0.72,3.0,0.7,942.0
VYG01024,5.0,6977.43,11.0,42.1,67,31.0,0.214,4049.0,0.548,4.0,0.183,721.0
VYG01025,3.0,6343.87,,30.9,55,34.0,0.4,3886.0,0.383,6.0,0.617,800.0
VYG01026,3.9,5669.75,11.0,27.2,60,32.0,0.234,3807.0,0.671,5.0,0.267,865.0
VYG01027,5.5,6435.85,,55.5,58,25.0,0.259,1665.0,0.48,,0.238,799.0
VYG01028,5.9,7248.08,11.0,22.9,38,30.0,0.359,2287.0,0.95,7.0,0.685,729.0
VYG01029,4.8,5966.8,10.0,46.6,56,21.0,0.05,3064.0,0.624,4.0,0.374,317.0
VYG01030,3.5,5137.31,15.0,48.8,27,33.0,0.336,2276.0,0.748,6.0,0.557,957.0
VYG01031,4.8,10621.04,11.0,33.9,75,46.0,0.163,5399.0,0.621,5.0,0.527,604.0
VYG01032,6.1,10909.86,11.0,43.3,76,26.0,0.229,3783.0,0.41,4.0,0.611,631.0
VYG01033,3.8,9308.14,10.0,34.6,54,30.0,0.4,3462.0,0.554,8.0,0.234,1142.0
VYG01034,6.7,3189.88,15.0,27.1,48,44.0,0.231,4536.0,0.747,5.0,0.502,971.0
VYG01035,5.0,8206.71,7.0,46.8,64,12.0,0.126,312.0,0.51,3.0,0.7,718.0
VYG01036,5.1,6047.26,5.0,28.7,57,28.0,0.155,3771.0,0.639,4.0,0.7,411.0
VYG01037,5.4,14438.41,10.0,32.3,63,37.0,0.266,2224.0,0.448,4.0,0.629,511.0
VYG01038,5.7,7093.76,9.0,31.1,24,26.0,0.264,4812.0,0.732,4.0,0.327,1092.0
VYG01039,5.1,3927.8,11.0,45.6,57,21.0,0.4,2609.0,0.944,4.0,0.589,1302.0
VYG01040,,2661.46,11.0,32.6,56,25.0,0.4,2916.0,0.402,7.0,0.158,1063.0
VYG01041,6.0,7765.46,10.0,22.3,69,,0.298,2984.0,0.787,5.0,0.151,1285.0
VYG01042,2.3,2717.04,7.0,49.9,86,19.0,0.13,3477.0,0.421,5.0,0.169,543.0
VYG01043,4.9,5917.85,7.0,19.9,43,39.0,0.148,4857.0,0.58,4.0,0.475,735.0
VYG01044,4.0,4632.25,10.0,47.2,56,27.0,0.4,3489.0,0.544,5.0,0.485,724.0
VYG01045,7.0,6187.8,10.0,51.9,53,12.0,0.195,5270.0,0.637,4.0,0.183,691.0
VYG01046,3.8,3332.72,11.0,44.2,54,10.0,0.124,4015.0,0.789,3.0,0.7,577.0
